###FILE ALREADY PARSED###
BPM 760 60
BPM 40655.29 0
BPM 43796.65 240
BPM 44110.79 24
BPM 44424.92 60
BPM 44739.06 96
BPM 54791.41 120
BPM 85890.89 96
BPM 87147.44 120
BPM 111414.45 0
BPM 111492.98 240
BPM 111571.52 120
BPM 111650.05 0
BPM 111728.59 240
BPM 111807.12 120
BPM 111885.65 0
BPM 111964.19 240
BPM 112042.72 120
BPM 112671 0
BPM 112749.53 240
BPM 112828.06 120
BPM 112906.6 0
BPM 112985.13 240
BPM 113063.67 120
BPM 113142.2 0
BPM 113220.73 240
BPM 113299.27 120
BPM 115105.55 144
BPM 115419.69 156
BPM 115733.82 168
BPM 116047.96 180
BPM 116362.09 192
BPM 116676.23 204
BPM 116990.37 216
BPM 117304.5 228
BPM 117618.64 0
BPM 120131.73 240
BPM 120288.8 120
BPM 169451.1 60
BPM 188613.4 84
BPM 188927.54 96
BPM 189241.68 120
BPM 214451.1 0
BPM 214529.63 240
BPM 214608.17 120
BPM 214686.7 0
BPM 214765.24 240
BPM 214843.77 120
BPM 214922.3 0
BPM 215000.84 240
BPM 215079.37 120
BPM 215707.64 0
BPM 215786.18 240
BPM 215808.62 240
BPM 215853.49 120
BPM 215943.25 0
BPM 216021.78 240
BPM 216100.31 120
BPM 216178.85 0
BPM 216257.38 240
BPM 216335.92 120
BPM 244215.5 0
BPM 245786.18 240
BPM 245864.71 120
BPM 245943.25 0
BPM 246100.31 240
BPM 246178.85 120
BPM 246257.38 0
BPM 246414.45 240
BPM 246492.98 120
BPM 246571.52 0
BPM 246728.59 240
BPM 246807.12 120
BPM 246885.65 0
BPM 247042.72 240
BPM 247121.26 120
BPM 247199.79 0
BPM 247356.86 240
BPM 247435.39 120
15838 0 3
15838 0 5
17095 0 3
17095 0 5
18351 0 3
18351 0 5
18979 0 3
18979 0 5
19294 0 3
19294 0 5
19608 0 3
19608 0 5
20864 0 4
21178 0 4
21492 0 4
21807 0 4
22121 0 4
22435 0 4
22749 0 4
23063 0 4
23377 0 4
23691 0 4
24006 0 4
24320 0 4
24634 0 4
24948 0 4
25262 0 4
25576 0 4
25890 0 4
26205 0 4
26519 0 4
26833 0 4
27147 0 4
27461 0 4
27775 0 4
28089 0 4
28403 0 4
28718 0 4
29032 0 4
29346 0 4
29974 0 4
30288 0 4
30602 0 4
30917 0 3
31074 0 5
31231 0 3
31388 0 5
31545 0 3
31702 0 5
31859 0 3
32016 0 5
32173 0 3
32330 0 5
32487 0 3
32644 0 5
32801 0 3
32958 0 5
33116 0 3
33273 0 5
33430 0 3
33587 0 5
33744 0 3
33901 0 5
34058 0 3
34215 0 5
34372 0 3
34529 0 5
34686 0 3
34843 0 5
35000 0 3
35157 0 5
35314 0 3
35472 0 5
35629 0 3
35786 0 5
35943 0 3
35943 0 7
35943 0 1
36100 0 5
36257 0 3
36414 0 5
36571 0 3
36728 0 5
36885 0 3
37042 0 5
37199 0 3
37199 0 1
37199 0 7
37356 0 5
37513 0 3
37671 0 5
37828 0 3
37985 0 5
38142 0 3
38299 0 5
38456 0 1
38456 0 7
38456 0 3
38613 0 5
38770 0 3
38927 0 5
39084 0 3
39084 0 1
39084 0 7
39241 0 5
39398 0 3
39398 0 1
39398 0 7
39712 0 1
39712 0 7
40027 0 4
40341 0 4
40655 0 4
44739 0 4
44739 0 7
44896 0 3
44896 0 6
45053 0 2
45053 0 5
45210 0 6
45210 0 3
45524 0 7
45524 0 4
45681 0 6
45681 0 3
45838 0 5
45838 0 2
45995 0 3
45995 0 6
46309 0 5
46309 0 2
46623 0 3
46623 0 6
46938 0 5
46938 0 2
47252 0 7
47252 0 4
47409 0 6
47409 0 3
47566 0 5
47566 0 2
47723 0 6
47723 0 3
48037 0 7
48037 0 4
48194 0 3
48194 0 6
48351 0 5
48351 0 2
48508 0 3
48508 0 6
48822 0 5
48822 0 2
49136 0 3
49136 0 6
49451 0 2
49451 0 5
49608 0 4
49608 0 7
49922 0 5
49922 0 3
50079 0 4
50079 0 2
50236 0 5
50236 0 3
50550 0 7
50550 0 4
50707 0 3
50707 0 5
50864 0 4
50864 0 2
51021 0 5
51021 0 3
51335 0 6
51335 0 4
51650 0 7
51650 0 5
51964 0 6
51964 0 4
52121 0 6
52121 0 4
52749 0 5
52749 0 3
52906 0 5
52906 0 3
53377 0 4
53377 0 2
53534 0 4
53534 0 2
54320 0 4
54320 0 1
54477 0 5
54477 0 2
54634 0 6
54634 0 3
54791 0 1
54791 0 4
54791 0 7
54948 0 6
54948 0 3
54948 0 2
55105 0 1
55105 0 2
55105 0 5
55262 0 4
55262 0 6
55262 0 3
55419 0 2
55576 0 4
55576 0 7
55576 0 1
55733 0 2
55733 0 6
55733 0 3
55890 0 1
55890 0 5
55890 0 2
56047 0 6
56047 0 3
56047 0 4
56205 0 1
56362 0 2
56362 0 5
56519 0 1
56676 0 6
56676 0 3
56833 0 1
56990 0 2
56990 0 5
57147 0 3
57304 0 1
57304 0 7
57304 0 4
57461 0 2
57461 0 6
57461 0 3
57618 0 2
57618 0 5
57618 0 1
57775 0 4
57775 0 6
57775 0 3
57932 0 2
58089 0 4
58089 0 7
58089 0 1
58246 0 2
58246 0 3
58246 0 6
58403 0 2
58403 0 5
58403 0 1
58561 0 6
58561 0 3
58561 0 4
58718 0 1
58875 0 2
58875 0 5
59032 0 1
59189 0 6
59189 0 3
59346 0 1
59503 0 5
59503 0 2
59660 0 3
59660 0 4
59660 0 7
59817 0 1
59974 0 2
59974 0 5
59974 0 3
60131 0 1
60131 0 4
60131 0 2
60288 0 3
60288 0 5
60288 0 2
60445 0 1
60602 0 3
60602 0 7
60602 0 4
60760 0 2
60760 0 3
60760 0 5
60917 0 2
60917 0 4
60917 0 1
61074 0 3
61074 0 5
61074 0 2
61231 0 1
61388 0 4
61388 0 6
61388 0 3
61545 0 2
61702 0 5
61702 0 7
61702 0 4
61859 0 3
62016 0 4
62016 0 6
62016 0 2
62173 0 4
62173 0 6
62173 0 2
62330 0 1
62487 0 2
62644 0 4
62801 0 1
62801 0 5
62801 0 3
62958 0 1
62958 0 5
62958 0 3
63116 0 7
63273 0 6
63430 0 1
63430 0 4
63430 0 2
63587 0 2
63587 0 4
63587 0 1
63744 0 5
63901 0 6
64058 0 7
64215 0 5
64372 0 2
64372 0 4
64372 0 1
64529 0 3
64529 0 5
64529 0 2
64686 0 6
64686 0 4
64686 0 3
66100 0 3
66100 0 4
66100 0 7
66178 0 2
66178 0 5
66257 0 1
66257 0 7
66335 0 2
66335 0 5
66414 0 3
66414 0 4
66414 0 6
66492 0 2
66492 0 5
66571 0 1
66571 0 6
66650 0 2
66650 0 5
66728 0 7
66728 0 4
66728 0 3
66807 0 2
66807 0 6
66885 0 1
66885 0 5
66964 0 2
66964 0 6
67042 0 7
67042 0 4
67042 0 3
67121 0 2
67121 0 5
67199 0 1
67199 0 7
67278 0 2
67278 0 5
67356 0 3
67356 0 4
67356 0 7
67435 0 2
67435 0 5
67513 0 1
67513 0 7
67592 0 2
67592 0 5
67671 0 3
67671 0 4
67671 0 6
67749 0 2
67749 0 5
67828 0 1
67828 0 6
67906 0 2
67906 0 5
67985 0 7
67985 0 4
67985 0 3
68063 0 2
68063 0 6
68142 0 1
68142 0 5
68220 0 2
68220 0 6
68299 0 7
68299 0 4
68299 0 3
68377 0 2
68377 0 5
68456 0 1
68456 0 7
68534 0 2
68534 0 5
68613 0 3
68613 0 4
68613 0 7
68691 0 2
68691 0 5
68770 0 1
68770 0 7
68849 0 2
68849 0 5
68927 0 6
68927 0 4
68927 0 3
69006 0 2
69006 0 5
69084 0 1
69084 0 6
69163 0 2
69163 0 5
69241 0 3
69241 0 4
69241 0 7
69320 0 2
69320 0 6
69398 0 1
69398 0 5
69477 0 2
69477 0 6
69555 0 7
69555 0 4
69555 0 3
69634 0 2
69634 0 5
69712 0 1
69712 0 7
69791 0 2
69791 0 5
69869 0 3
69869 0 4
69869 0 7
69948 0 2
69948 0 5
70027 0 1
70027 0 7
70105 0 2
70105 0 5
70184 0 3
70184 0 4
70184 0 6
70262 0 2
70262 0 5
70341 0 1
70341 0 6
70419 0 2
70419 0 5
70498 0 7
70498 0 4
70498 0 3
70576 0 2
70576 0 6
70655 0 1
70655 0 5
70733 0 2
70733 0 6
70812 0 7
70812 0 4
70812 0 3
70890 0 5
70969 0 7
70969 0 1
71047 0 6
71047 0 3
71126 0 4
71126 0 5
71126 0 1
71205 0 6
71205 0 3
71283 0 7
71283 0 1
71362 0 6
71362 0 3
71440 0 2
71440 0 4
71440 0 5
71519 0 6
